open_time,open,high,low,close,volume
2025-01-01 09:10:00,0.31379000,0.31398000,0.31319000,0.31392000,4091809.00000000
2025-01-01 09:15:00,0.31392000,0.31392000,0.31258000,0.31308000,3068092.00000000
2025-01-01 09:20:00,0.31307000,0.31325000,0.31220000,0.31224000,3777178.00000000
2025-01-01 09:25:00,0.31223000,0.31287000,0.31204000,0.31287000,5151621.00000000
2025-01-01 09:30:00,0.31288000,0.31373000,0.31258000,0.31333000,3241013.00000000
2025-01-01 09:35:00,0.31332000,0.31332000,0.31201000,0.31218000,4980925.00000000
2025-01-01 09:40:00,0.31217000,0.31252000,0.31195000,0.31249000,1949328.00000000
2025-01-01 09:45:00,0.31250000,0.31302000,0.31208000,0.31285000,1721147.00000000
2025-01-01 09:50:00,0.31285000,0.31377000,0.31284000,0.31345000,2778711.00000000
2025-01-01 09:55:00,0.31345000,0.31381000,0.31327000,0.31371000,988261.00000000
2025-01-01 10:00:00,0.31371000,0.31492000,0.31371000,0.31469000,2211356.00000000
2025-01-01 10:05:00,0.31470000,0.31509000,0.31445000,0.31445000,1869758.00000000
2025-01-01 10:10:00,0.31446000,0.31452000,0.31390000,0.31407000,1331674.00000000
2025-01-01 10:15:00,0.31407000,0.31459000,0.31388000,0.31459000,1085390.00000000
2025-01-01 10:20:00,0.31458000,0.31483000,0.31436000,0.31483000,1123710.00000000
2025-01-01 10:25:00,0.31483000,0.31492000,0.31440000,0.31470000,619216.00000000
2025-01-01 10:30:00,0.31471000,0.31540000,0.31455000,0.31485000,1338394.00000000
2025-01-01 10:35:00,0.31484000,0.31528000,0.31467000,0.31522000,1080212.00000000
2025-01-01 10:40:00,0.31523000,0.31523000,0.31457000,0.31492000,2131038.00000000
2025-01-01 10:45:00,0.31491000,0.31504000,0.31448000,0.31478000,2577401.00000000
2025-01-01 10:50:00,0.31477000,0.31484000,0.31443000,0.31447000,481693.00000000
2025-01-01 10:55:00,0.31448000,0.31457000,0.31402000,0.31432000,1062760.00000000
2025-01-01 11:00:00,0.31431000,0.31446000,0.31385000,0.31403000,1395296.00000000
2025-01-01 11:05:00,0.31404000,0.31448000,0.31370000,0.31444000,1772302.00000000
2025-01-01 11:10:00,0.31444000,0.31458000,0.31422000,0.31458000,553635.00000000
2025-01-01 11:15:00,0.31458000,0.31576000,0.31458000,0.31534000,1648504.00000000
2025-01-01 11:20:00,0.31535000,0.31576000,0.31508000,0.31547000,1493401.00000000
2025-01-01 11:25:00,0.31548000,0.31557000,0.31512000,0.31556000,601449.00000000
2025-01-01 11:30:00,0.31557000,0.31570000,0.31526000,0.31540000,915547.00000000
2025-01-01 11:35:00,0.31540000,0.31543000,0.31513000,0.31541000,852469.00000000
2025-01-01 11:40:00,0.31541000,0.31625000,0.31530000,0.31622000,2515954.00000000
2025-01-01 11:45:00,0.31623000,0.31693000,0.31616000,0.31629000,6642937.00000000
2025-01-01 11:50:00,0.31629000,0.31739000,0.31593000,0.31603000,17125294.00000000
2025-01-01 11:55:00,0.31604000,0.31660000,0.31581000,0.31623000,7248834.00000000
2025-01-01 12:00:00,0.31623000,0.31677000,0.31600000,0.31660000,3486364.00000000
2025-01-01 12:05:00,0.31660000,0.31663000,0.31627000,0.31650000,3098614.00000000
2025-01-01 12:10:00,0.31649000,0.31712000,0.31621000,0.31672000,5348580.00000000
2025-01-01 12:15:00,0.31671000,0.31710000,0.31661000,0.31685000,1275313.00000000
2025-01-01 12:20:00,0.31686000,0.31807000,0.31686000,0.31774000,4013800.00000000
2025-01-01 12:25:00,0.31774000,0.31876000,0.31768000,0.31825000,13326110.00000000
2025-01-01 12:30:00,0.31824000,0.31852000,0.31763000,0.31763000,5187204.00000000
2025-01-01 12:35:00,0.31763000,0.31798000,0.31738000,0.31784000,3073098.00000000
2025-01-01 12:40:00,0.31786000,0.31820000,0.31765000,0.31767000,2346253.00000000
2025-01-01 12:45:00,0.31767000,0.31771000,0.31692000,0.31704000,3340205.00000000
2025-01-01 12:50:00,0.31705000,0.31763000,0.31698000,0.31759000,2329285.00000000
2025-01-01 12:55:00,0.31760000,0.31792000,0.31760000,0.31774000,1650423.00000000
2025-01-01 13:00:00,0.31774000,0.31843000,0.31748000,0.31843000,4067284.00000000
2025-01-01 13:05:00,0.31842000,0.31847000,0.31736000,0.31754000,3363244.00000000
2025-01-01 13:10:00,0.31754000,0.31754000,0.31706000,0.31724000,1608085.00000000
2025-01-01 13:15:00,0.31724000,0.31786000,0.31704000,0.31731000,1355026.00000000
2025-01-01 13:20:00,0.31730000,0.31751000,0.31651000,0.31672000,2487357.00000000
2025-01-01 13:25:00,0.31672000,0.31730000,0.31650000,0.31700000,1887163.00000000
2025-01-01 13:30:00,0.31700000,0.31794000,0.31693000,0.31778000,1590383.00000000
2025-01-01 13:35:00,0.31778000,0.31815000,0.31744000,0.31745000,1413405.00000000
2025-01-01 13:40:00,0.31744000,0.31755000,0.31705000,0.31734000,1446240.00000000
2025-01-01 13:45:00,0.31734000,0.31801000,0.31721000,0.31799000,826460.00000000
2025-01-01 13:50:00,0.31798000,0.31799000,0.31750000,0.31765000,5030330.00000000
2025-01-01 13:55:00,0.31765000,0.31808000,0.31753000,0.31802000,1366901.00000000
2025-01-01 14:00:00,0.31801000,0.31930000,0.31792000,0.31928000,2941167.00000000
2025-01-01 14:05:00,0.31928000,0.31988000,0.31852000,0.31896000,3393056.00000000
2025-01-01 14:10:00,0.31896000,0.31943000,0.31880000,0.31887000,3147201.00000000
2025-01-01 14:15:00,0.31886000,0.31913000,0.31833000,0.31857000,3462389.00000000
2025-01-01 14:20:00,0.31857000,0.31880000,0.31833000,0.31833000,1352112.00000000
2025-01-01 14:25:00,0.31832000,0.31837000,0.31773000,0.31782000,5271973.00000000
2025-01-01 14:30:00,0.31783000,0.31783000,0.31614000,0.31657000,5256187.00000000
2025-01-01 14:35:00,0.31657000,0.31802000,0.31657000,0.31760000,1966044.00000000
2025-01-01 14:40:00,0.31761000,0.31790000,0.31699000,0.31719000,4746176.00000000
2025-01-01 14:45:00,0.31719000,0.31874000,0.31689000,0.31805000,4792293.00000000
2025-01-01 14:50:00,0.31804000,0.31846000,0.31788000,0.31793000,676679.00000000
2025-01-01 14:55:00,0.31791000,0.31832000,0.31782000,0.31812000,732960.00000000
2025-01-01 15:00:00,0.31812000,0.31875000,0.31772000,0.31836000,1412628.00000000
2025-01-01 15:05:00,0.31836000,0.31863000,0.31808000,0.31829000,1417743.00000000
2025-01-01 15:10:00,0.31828000,0.31829000,0.31731000,0.31775000,1571570.00000000
2025-01-01 15:15:00,0.31775000,0.31852000,0.31740000,0.31849000,1393930.00000000
2025-01-01 15:20:00,0.31849000,0.31868000,0.31833000,0.31836000,717871.00000000
2025-01-01 15:25:00,0.31835000,0.31835000,0.31793000,0.31802000,405205.00000000
2025-01-01 15:30:00,0.31802000,0.31846000,0.31781000,0.31801000,558161.00000000
2025-01-01 15:35:00,0.31801000,0.31835000,0.31790000,0.31834000,1023700.00000000
2025-01-01 15:40:00,0.31835000,0.31894000,0.31825000,0.31890000,1491387.00000000
2025-01-01 15:45:00,0.31891000,0.32020000,0.31891000,0.31985000,7667890.00000000
2025-01-01 15:50:00,0.31983000,0.32008000,0.31962000,0.31984000,1851248.00000000
2025-01-01 15:55:00,0.31982000,0.32076000,0.31978000,0.32041000,2188240.00000000
2025-01-01 16:00:00,0.32041000,0.32089000,0.31929000,0.31967000,3047278.00000000
2025-01-01 16:05:00,0.31967000,0.31991000,0.31938000,0.31968000,3786562.00000000
2025-01-01 16:10:00,0.31967000,0.31980000,0.31915000,0.31929000,1724794.00000000
2025-01-01 16:15:00,0.31928000,0.31929000,0.31870000,0.31875000,2611111.00000000
2025-01-01 16:20:00,0.31876000,0.31938000,0.31876000,0.31938000,1867816.00000000
2025-01-01 16:25:00,0.31938000,0.31980000,0.31929000,0.31955000,1242744.00000000
2025-01-01 16:30:00,0.31955000,0.31957000,0.31858000,0.31925000,2181595.00000000
2025-01-01 16:35:00,0.31926000,0.31970000,0.31916000,0.31934000,1148197.00000000
2025-01-01 16:40:00,0.31933000,0.31940000,0.31870000,0.31873000,2226231.00000000
2025-01-01 16:45:00,0.31872000,0.31923000,0.31870000,0.31897000,2006066.00000000
2025-01-01 16:50:00,0.31897000,0.31921000,0.31827000,0.31900000,2222891.00000000
2025-01-01 16:55:00,0.31899000,0.31960000,0.31885000,0.31943000,2416156.00000000
2025-01-01 17:00:00,0.31943000,0.31981000,0.31879000,0.31879000,1377816.00000000
2025-01-01 17:05:00,0.31879000,0.31890000,0.31840000,0.31858000,1160361.00000000
2025-01-01 17:10:00,0.31858000,0.31869000,0.31776000,0.31797000,3510282.00000000
2025-01-01 17:15:00,0.31798000,0.31825000,0.31715000,0.31727000,1620428.00000000
2025-01-01 17:20:00,0.31727000,0.31816000,0.31727000,0.31810000,1405862.00000000
2025-01-01 17:25:00,0.31810000,0.31842000,0.31802000,0.31822000,1080388.00000000
2025-01-01 17:30:00,0.31822000,0.31880000,0.31813000,0.31843000,1621203.00000000
2025-01-01 17:35:00,0.31842000,0.31926000,0.31840000,0.31923000,1135663.00000000
2025-01-01 17:40:00,0.31924000,0.31960000,0.31921000,0.31948000,1283039.00000000
2025-01-01 17:45:00,0.31948000,0.31949000,0.31864000,0.31902000,1318221.00000000
2025-01-01 17:50:00,0.31902000,0.32024000,0.31900000,0.31996000,1874027.00000000
2025-01-01 17:55:00,0.31996000,0.32048000,0.31990000,0.32008000,1926022.00000000
2025-01-01 18:00:00,0.32009000,0.32030000,0.31937000,0.31954000,966582.00000000
2025-01-01 18:05:00,0.31954000,0.31955000,0.31902000,0.31927000,1163283.00000000
2025-01-01 18:10:00,0.31927000,0.31959000,0.31916000,0.31942000,1191034.00000000
2025-01-01 18:15:00,0.31942000,0.31998000,0.31927000,0.31984000,824153.00000000
2025-01-01 18:20:00,0.31984000,0.32015000,0.31971000,0.32009000,1631682.00000000
2025-01-01 18:25:00,0.32010000,0.32072000,0.32008000,0.32053000,1971536.00000000
2025-01-01 18:30:00,0.32053000,0.32227000,0.32041000,0.32219000,4438790.00000000
2025-01-01 18:35:00,0.32220000,0.32288000,0.32164000,0.32260000,5698349.00000000
2025-01-01 18:40:00,0.32260000,0.32299000,0.32238000,0.32297000,4180379.00000000
2025-01-01 18:45:00,0.32296000,0.32471000,0.32296000,0.32417000,5507298.00000000
2025-01-01 18:50:00,0.32418000,0.32454000,0.32352000,0.32411000,3633999.00000000
2025-01-01 18:55:00,0.32412000,0.32527000,0.32412000,0.32463000,8722310.00000000
2025-01-01 19:00:00,0.32462000,0.32530000,0.32455000,0.32489000,3005107.00000000
2025-01-01 19:05:00,0.32491000,0.32493000,0.32387000,0.32404000,3941828.00000000
2025-01-01 19:10:00,0.32405000,0.32499000,0.32391000,0.32391000,1941708.00000000
2025-01-01 19:15:00,0.32392000,0.32392000,0.32325000,0.32356000,3397674.00000000
2025-01-01 19:20:00,0.32357000,0.32380000,0.32285000,0.32309000,3134387.00000000
2025-01-01 19:25:00,0.32309000,0.32325000,0.32251000,0.32283000,2354798.00000000
2025-01-01 19:30:00,0.32282000,0.32291000,0.32157000,0.32218000,6369606.00000000
2025-01-01 19:35:00,0.32217000,0.32318000,0.32217000,0.32296000,3141719.00000000
2025-01-01 19:40:00,0.32295000,0.32367000,0.32289000,0.32349000,1832080.00000000
2025-01-01 19:45:00,0.32349000,0.32595000,0.32341000,0.32544000,8109868.00000000
2025-01-01 19:50:00,0.32544000,0.32562000,0.32466000,0.32471000,3252267.00000000
2025-01-01 19:55:00,0.32471000,0.32513000,0.32435000,0.32494000,2619748.00000000
2025-01-01 20:00:00,0.32494000,0.32599000,0.32487000,0.32584000,2925351.00000000
2025-01-01 20:05:00,0.32583000,0.32594000,0.32518000,0.32532000,1629042.00000000
2025-01-01 20:10:00,0.32532000,0.32553000,0.32503000,0.32526000,1625395.00000000
2025-01-01 20:15:00,0.32525000,0.32568000,0.32431000,0.32457000,2269456.00000000
2025-01-01 20:20:00,0.32456000,0.32490000,0.32437000,0.32450000,3072227.00000000
2025-01-01 20:25:00,0.32451000,0.32500000,0.32438000,0.32483000,751707.00000000
2025-01-01 20:30:00,0.32483000,0.32527000,0.32433000,0.32445000,2547330.00000000
2025-01-01 20:35:00,0.32446000,0.32494000,0.32446000,0.32492000,1759904.00000000
2025-01-01 20:40:00,0.32492000,0.32578000,0.32467000,0.32485000,3609396.00000000
2025-01-01 20:45:00,0.32485000,0.32565000,0.32482000,0.32533000,1385926.00000000
2025-01-01 20:50:00,0.32533000,0.32563000,0.32505000,0.32563000,1803011.00000000
2025-01-01 20:55:00,0.32563000,0.32578000,0.32519000,0.32537000,3010528.00000000
2025-01-01 21:00:00,0.32537000,0.32578000,0.32520000,0.32535000,1565393.00000000
2025-01-01 21:05:00,0.32534000,0.32560000,0.32408000,0.32437000,8547696.00000000
2025-01-01 21:10:00,0.32436000,0.32500000,0.32413000,0.32469000,1497815.00000000
2025-01-01 21:15:00,0.32469000,0.32521000,0.32468000,0.32495000,1454569.00000000
2025-01-01 21:20:00,0.32495000,0.32749000,0.32494000,0.32725000,9680606.00000000
2025-01-01 21:25:00,0.32725000,0.32734000,0.32596000,0.32602000,2767153.00000000
2025-01-01 21:30:00,0.32602000,0.32628000,0.32550000,0.32601000,4858968.00000000
2025-01-01 21:35:00,0.32601000,0.32615000,0.32562000,0.32602000,1670412.00000000
2025-01-01 21:40:00,0.32603000,0.32662000,0.32596000,0.32612000,7771130.00000000
2025-01-01 21:45:00,0.32613000,0.32657000,0.32584000,0.32626000,2110934.00000000
2025-01-01 21:50:00,0.32626000,0.32670000,0.32618000,0.32648000,2455624.00000000
2025-01-01 21:55:00,0.32647000,0.32708000,0.32646000,0.32703000,3237750.00000000
2025-01-01 22:00:00,0.32703000,0.32712000,0.32586000,0.32589000,8333045.00000000
2025-01-01 22:05:00,0.32588000,0.32611000,0.32505000,0.32519000,2495007.00000000
2025-01-01 22:10:00,0.32519000,0.32565000,0.32507000,0.32562000,4039475.00000000
2025-01-01 22:15:00,0.32562000,0.32592000,0.32520000,0.32556000,2845195.00000000
2025-01-01 22:20:00,0.32556000,0.32635000,0.32552000,0.32598000,4157920.00000000
2025-01-01 22:25:00,0.32598000,0.32608000,0.32568000,0.32590000,1345320.00000000
2025-01-01 22:30:00,0.32589000,0.32650000,0.32587000,0.32615000,1352043.00000000
2025-01-01 22:35:00,0.32615000,0.32650000,0.32597000,0.32620000,1753291.00000000
2025-01-01 22:40:00,0.32620000,0.32626000,0.32580000,0.32612000,1271600.00000000
2025-01-01 22:45:00,0.32612000,0.32642000,0.32592000,0.32606000,1030881.00000000
2025-01-01 22:50:00,0.32605000,0.32606000,0.32577000,0.32605000,1138801.00000000
2025-01-01 22:55:00,0.32604000,0.32684000,0.32603000,0.32619000,2269052.00000000
2025-01-01 23:00:00,0.32618000,0.32649000,0.32536000,0.32617000,2419786.00000000
2025-01-01 23:05:00,0.32618000,0.32659000,0.32601000,0.32605000,1570897.00000000
2025-01-01 23:10:00,0.32606000,0.32621000,0.32546000,0.32572000,4226335.00000000
2025-01-01 23:15:00,0.32571000,0.32571000,0.32476000,0.32518000,7316348.00000000
2025-01-01 23:20:00,0.32518000,0.32565000,0.32514000,0.32544000,2120188.00000000
2025-01-01 23:25:00,0.32544000,0.32588000,0.32539000,0.32551000,1107577.00000000
2025-01-01 23:30:00,0.32552000,0.32560000,0.32455000,0.32499000,7636896.00000000
2025-01-01 23:35:00,0.32499000,0.32505000,0.32443000,0.32470000,1837811.00000000
2025-01-01 23:40:00,0.32471000,0.32517000,0.32470000,0.32504000,1504143.00000000
2025-01-01 23:45:00,0.32505000,0.32531000,0.32462000,0.32473000,1464170.00000000
2025-01-01 23:50:00,0.32474000,0.32500000,0.32464000,0.32496000,1493903.00000000
2025-01-01 23:55:00,0.32497000,0.32535000,0.32484000,0.32513000,2061973.00000000
2025-01-02 00:00:00,0.32513000,0.32564000,0.32499000,0.32499000,4251938.00000000
2025-01-02 00:05:00,0.32498000,0.32587000,0.32460000,0.32555000,5182309.00000000
2025-01-02 00:10:00,0.32555000,0.32581000,0.32497000,0.32581000,3196933.00000000
2025-01-02 00:15:00,0.32580000,0.32669000,0.32529000,0.32555000,5118716.00000000
2025-01-02 00:20:00,0.32555000,0.33152000,0.32526000,0.33136000,23676551.00000000
2025-01-02 00:25:00,0.33137000,0.33712000,0.33137000,0.33459000,47195420.00000000
2025-01-02 00:30:00,0.33458000,0.33700000,0.33081000,0.33573000,40866437.00000000
2025-01-02 00:35:00,0.33573000,0.33774000,0.33460000,0.33762000,35330091.00000000
2025-01-02 00:40:00,0.33762000,0.33888000,0.33531000,0.33595000,19312976.00000000
2025-01-02 00:45:00,0.33595000,0.33734000,0.33436000,0.33655000,9547258.00000000
2025-01-02 00:50:00,0.33652000,0.33664000,0.33480000,0.33480000,13438384.00000000
2025-01-02 00:55:00,0.33479000,0.33523000,0.33248000,0.33387000,20772666.00000000
2025-01-02 01:00:00,0.33387000,0.33516000,0.33312000,0.33347000,8642834.00000000
2025-01-02 01:05:00,0.33347000,0.33521000,0.33345000,0.33454000,9088556.00000000
2025-01-02 01:10:00,0.33454000,0.33454000,0.33321000,0.33351000,3871830.00000000
2025-01-02 01:15:00,0.33351000,0.33414000,0.33285000,0.33303000,4968468.00000000
2025-01-02 01:20:00,0.33303000,0.33310000,0.33166000,0.33186000,5992809.00000000
2025-01-02 01:25:00,0.33186000,0.33230000,0.33160000,0.33193000,3898328.00000000
2025-01-02 01:30:00,0.33193000,0.33198000,0.33034000,0.33052000,8281262.00000000
2025-01-02 01:35:00,0.33053000,0.33189000,0.33053000,0.33185000,4031797.00000000
2025-01-02 01:40:00,0.33184000,0.33213000,0.33159000,0.33202000,3327946.00000000
2025-01-02 01:45:00,0.33201000,0.33237000,0.33123000,0.33151000,4805113.00000000
2025-01-02 01:50:00,0.33151000,0.33170000,0.33064000,0.33074000,1922380.00000000
2025-01-02 01:55:00,0.33073000,0.33200000,0.33068000,0.33190000,9294394.00000000
2025-01-02 02:00:00,0.33190000,0.33236000,0.33115000,0.33135000,2787609.00000000
2025-01-02 02:05:00,0.33134000,0.33167000,0.33049000,0.33136000,10643007.00000000
2025-01-02 02:10:00,0.33136000,0.33210000,0.33120000,0.33139000,4170247.00000000
2025-01-02 02:15:00,0.33139000,0.33139000,0.33053000,0.33096000,2837775.00000000
2025-01-02 02:20:00,0.33096000,0.33170000,0.33096000,0.33135000,5431640.00000000
2025-01-02 02:25:00,0.33136000,0.33169000,0.33125000,0.33148000,5263054.00000000
2025-01-02 02:30:00,0.33147000,0.33151000,0.33055000,0.33099000,2127851.00000000
2025-01-02 02:35:00,0.33099000,0.33146000,0.33060000,0.33099000,3922892.00000000
2025-01-02 02:40:00,0.33100000,0.33107000,0.33000000,0.33052000,8666194.00000000
2025-01-02 02:45:00,0.33052000,0.33154000,0.33052000,0.33134000,3773212.00000000
2025-01-02 02:50:00,0.33134000,0.33282000,0.33128000,0.33281000,9380938.00000000
2025-01-02 02:55:00,0.33280000,0.33338000,0.33251000,0.33336000,3273102.00000000
2025-01-02 03:00:00,0.33335000,0.33387000,0.33260000,0.33268000,3493171.00000000
2025-01-02 03:05:00,0.33269000,0.33269000,0.33173000,0.33174000,3262763.00000000
2025-01-02 03:10:00,0.33174000,0.33190000,0.33161000,0.33164000,1381174.00000000
2025-01-02 03:15:00,0.33164000,0.33214000,0.33130000,0.33131000,7367708.00000000
2025-01-02 03:20:00,0.33130000,0.33171000,0.33130000,0.33157000,4233758.00000000
2025-01-02 03:25:00,0.33157000,0.33213000,0.33144000,0.33176000,5395379.00000000
2025-01-02 03:30:00,0.33176000,0.33201000,0.33116000,0.33130000,2792830.00000000
2025-01-02 03:35:00,0.33131000,0.33184000,0.33106000,0.33133000,1530812.00000000
2025-01-02 03:40:00,0.33132000,0.33185000,0.33119000,0.33119000,2016913.00000000
2025-01-02 03:45:00,0.33119000,0.33169000,0.33111000,0.33150000,1911910.00000000
2025-01-02 03:50:00,0.33150000,0.33187000,0.33139000,0.33165000,1580114.00000000
2025-01-02 03:55:00,0.33164000,0.33174000,0.33139000,0.33143000,2068850.00000000
2025-01-02 04:00:00,0.33144000,0.33264000,0.33144000,0.33201000,4453793.00000000
2025-01-02 04:05:00,0.33201000,0.33261000,0.33195000,0.33233000,1662060.00000000
2025-01-02 04:10:00,0.33233000,0.33301000,0.33230000,0.33234000,1992432.00000000
2025-01-02 04:15:00,0.33233000,0.33300000,0.33212000,0.33221000,990902.00000000
2025-01-02 04:20:00,0.33222000,0.33238000,0.33140000,0.33184000,2685393.00000000
2025-01-02 04:25:00,0.33184000,0.33204000,0.33140000,0.33154000,3341543.00000000
2025-01-02 04:30:00,0.33155000,0.33262000,0.33155000,0.33260000,1996496.00000000
2025-01-02 04:35:00,0.33260000,0.33440000,0.33260000,0.33400000,11813014.00000000
2025-01-02 04:40:00,0.33399000,0.33513000,0.33394000,0.33439000,4439184.00000000
2025-01-02 04:45:00,0.33439000,0.33569000,0.33430000,0.33536000,4586151.00000000
2025-01-02 04:50:00,0.33535000,0.33556000,0.33463000,0.33478000,5164360.00000000
2025-01-02 04:55:00,0.33478000,0.33490000,0.33369000,0.33393000,4608666.00000000
2025-01-02 05:00:00,0.33393000,0.33402000,0.33289000,0.33304000,4342984.00000000
2025-01-02 05:05:00,0.33303000,0.33306000,0.33231000,0.33278000,4124032.00000000
2025-01-02 05:10:00,0.33277000,0.33322000,0.33265000,0.33291000,2675768.00000000
2025-01-02 05:15:00,0.33291000,0.33361000,0.33203000,0.33339000,3817190.00000000
2025-01-02 05:20:00,0.33339000,0.33386000,0.33335000,0.33351000,2443521.00000000
2025-01-02 05:25:00,0.33351000,0.33434000,0.33349000,0.33381000,2053696.00000000
2025-01-02 05:30:00,0.33381000,0.33385000,0.33314000,0.33366000,1522605.00000000
2025-01-02 05:35:00,0.33367000,0.33372000,0.33337000,0.33351000,1191525.00000000
2025-01-02 05:40:00,0.33351000,0.33354000,0.33304000,0.33336000,2209652.00000000
2025-01-02 05:45:00,0.33337000,0.33350000,0.33282000,0.33302000,2656988.00000000
2025-01-02 05:50:00,0.33303000,0.33312000,0.33172000,0.33221000,8442063.00000000
2025-01-02 05:55:00,0.33220000,0.33236000,0.33099000,0.33168000,18932899.00000000
2025-01-02 06:00:00,0.33168000,0.33216000,0.33164000,0.33205000,5658204.00000000
2025-01-02 06:05:00,0.33205000,0.33234000,0.33091000,0.33114000,4407216.00000000
2025-01-02 06:10:00,0.33115000,0.33136000,0.33067000,0.33101000,5661587.00000000
2025-01-02 06:15:00,0.33101000,0.33104000,0.33031000,0.33050000,3731777.00000000
2025-01-02 06:20:00,0.33050000,0.33063000,0.32946000,0.33035000,6574508.00000000
2025-01-02 06:25:00,0.33035000,0.33076000,0.32966000,0.32969000,2118487.00000000
2025-01-02 06:30:00,0.32969000,0.33093000,0.32937000,0.33058000,4897274.00000000
2025-01-02 06:35:00,0.33058000,0.33120000,0.33031000,0.33087000,2429875.00000000
2025-01-02 06:40:00,0.33086000,0.33108000,0.33047000,0.33077000,1013114.00000000
2025-01-02 06:45:00,0.33077000,0.33136000,0.33065000,0.33065000,1228172.00000000
2025-01-02 06:50:00,0.33065000,0.33120000,0.33057000,0.33085000,1287536.00000000
2025-01-02 06:55:00,0.33085000,0.33150000,0.33084000,0.33141000,1590490.00000000
2025-01-02 07:00:00,0.33142000,0.33178000,0.33067000,0.33112000,2591137.00000000
2025-01-02 07:05:00,0.33112000,0.33192000,0.33092000,0.33174000,2890333.00000000
2025-01-02 07:10:00,0.33173000,0.33267000,0.33152000,0.33255000,10809825.00000000
2025-01-02 07:15:00,0.33255000,0.33307000,0.33237000,0.33299000,6346956.00000000
2025-01-02 07:20:00,0.33298000,0.33393000,0.33271000,0.33350000,13651368.00000000
2025-01-02 07:25:00,0.33349000,0.33371000,0.33302000,0.33351000,3226437.00000000
2025-01-02 07:30:00,0.33351000,0.33447000,0.33335000,0.33437000,7012886.00000000
2025-01-02 07:35:00,0.33437000,0.33440000,0.33385000,0.33403000,1569220.00000000
2025-01-02 07:40:00,0.33402000,0.33431000,0.33353000,0.33404000,3044680.00000000
2025-01-02 07:45:00,0.33405000,0.33411000,0.33369000,0.33384000,2845604.00000000
2025-01-02 07:50:00,0.33385000,0.33394000,0.33327000,0.33361000,2911371.00000000
